$GPHPD,2058,119102.400,270.718,-1.049,178.479,31.1295273,120.6622049,12.86,-4.683,0.124,-0.083,-1.000,16,20,0B*30
$GPHPD,2058,119102.600,270.315,0.037,178.377,31.1295275,120.6621950,12.86,-4.710,0.133,-0.078,-1.000,16,20,0B*1A
$GPHPD,2058,119102.600,270.315,0.037,178.377,31.1295275,120.6621950,12.86,-4.710,0.133,-0.078,-1.000,16,20,0B*1A
$GPHPD,2058,119102.800,270.355,-0.534,178.121,31.1295276,120.6621851,12.86,-4.782,0.157,0.023,-1.000,16,20,0B*13
$GPHPD,2058,119102.800,270.355,-0.534,178.121,31.1295276,120.6621851,12.86,-4.782,0.157,0.023,-1.000,16,20,0B*13
$GPHPD,2058,119103.000,270.305,0.319,178.517,31.1295279,120.6621751,12.85,-4.718,0.122,-0.127,-1.000,16,20,0B*10
$GPHPD,2058,119103.000,270.305,0.319,178.517,31.1295279,120.6621751,12.85,-4.718,0.122,-0.127,-1.000,16,20,0B*10
$GPHPD,2058,119103.200,270.390,-0.626,179.170,31.1295280,120.6621651,12.86,-4.728,0.069,-0.023,-1.000,16,20,0B*32
$GPHPD,2058,119103.200,270.390,-0.626,179.170,31.1295280,120.6621651,12.86,-4.728,0.069,-0.023,-1.000,16,20,0B*32
$GPHPD,2058,119103.400,270.360,0.027,178.670,31.1295282,120.6621551,12.86,-4.770,0.111,0.000,-1.000,16,20,0B*39
$GPHPD,2058,119103.400,270.360,0.027,178.670,31.1295282,120.6621551,12.86,-4.770,0.111,0.000,-1.000,16,20,0B*39
$GPHPD,2058,119103.600,270.426,-0.103,179.360,31.1295283,120.6621450,12.87,-4.840,0.054,0.058,-1.000,16,20,0B*10
$GPHPD,2058,119103.600,270.426,-0.103,179.360,31.1295283,120.6621450,12.87,-4.840,0.054,0.058,-1.000,16,20,0B*10
$GPHPD,2058,119103.800,270.431,-1.462,178.217,31.1295285,120.6621350,12.87,-4.814,0.150,-0.099,-1.000,16,20,0B*3E
$GPHPD,2058,119103.800,270.431,-1.462,178.217,31.1295285,120.6621350,12.87,-4.814,0.150,-0.099,-1.000,16,20,0B*3E
$GPHPD,2058,119104.000,270.226,-0.823,179.590,31.1295285,120.6621249,12.89,-4.756,0.034,0.043,-1.000,16,20,0B*17
$GPHPD,2058,119104.000,270.226,-0.823,179.590,31.1295285,120.6621249,12.89,-4.756,0.034,0.043,-1.000,16,20,0B*17
$GPHPD,2058,119104.200,270.111,-1.128,178.819,31.1295287,120.6621147,12.88,-4.854,0.100,-0.042,-1.000,16,20,0B*35
$GPHPD,2058,119104.200,270.111,-1.128,178.819,31.1295287,120.6621147,12.88,-4.854,0.100,-0.042,-1.000,16,20,0B*35
$GPHPD,2058,119104.400,269.938,-1.380,179.643,31.1295287,120.6621045,12.89,-4.846,0.030,-0.008,-1.000,16,20,0B*35
